HRS,Harris Corporatio,NYSE,
HRT,Arrhythmia Resear,AMEX,
HSA,Helios Strategic ,NYSE,
HSC,Harsco Corporatio,NYSE,
HSM,Helios Strategic ,NYSE,
HSP,Hospira Inc,NYSE,
HST,Host Hotels & Res,NYSE,
HSY,The Hershey Compa,NYSE,
HTD,John Hancock Tax ,NYSE,
HTH,Hilltop Holdings ,NYSE,
HTM,U.S. Geothermal I,AMEX,
HTR,Helios Total Retu,NYSE,
HTS,Hatteras Financia,NYSE,
HTY,John Hancock Tax-,NYSE,
HTZ,Hertz Global Hold,NYSE,
HUM,Humana Inc. Commo,NYSE,
HUN,Huntsman Corporat,NYSE,
HVB,Hudson Valley Hol,NYSE,
HVT,Haverty Furniture,NYSE,
HWD,Harry Winston Dia,NYSE,
HWG,Hallwood Group In,AMEX,
HXL,Hexcel Corporatio,NYSE,
HXM,Desarrolladora Ho,NYSE,
HYB,New America High ,NYSE,
HYD,Market Vectors Hi,PCX,
HYF,Managed High Yiel,NYSE,
HYG,iShares iBoxx $ H,PCX,
HYH,CORTS Tr Weyerhau,NYSE,
HYI,Western Asset Hig,NYSE,
HYK,CORTS Tr Goldman ,NYSE,
HYL,Structured Produc,NYSE,
HYM,Corts Tr Boeing C,NYSE,
HYS,PIMCO 0-5 Year Hi,PCX,
HYT,Blackrock Corpora,NYSE,
HYV,Blackrock Corpora,NYSE,
HYY,Structured Produc,NYSE,
HZD,Structured Produc,NYSE,
HZK,Structured Produc,NYSE,
HZO,MarineMax,NYSE,
IAE,ING Asia Pacific ,NYSE,
IAF,Aberdeen Australi,AMEX,
IAG,Iamgold Corporati,NYSE,
IAH,Merrill Lynch & C,AMEX,
IAI,iShares Dow Jones,PCX,
IAK,iShares Dow Jones,PCX,
IAT,iShares Dow Jones,PCX,
IAU,ishares Gold Trus,PCX,
IBA,Industrias Bachoc,NYSE,
IBB,iShares Nasdaq Bi,NGM,
IBI,Interline Brands,NYSE,
IBM,International Bus,NYSE,
IBN,ICICI Bank Limite,NYSE,
IBO,IBO (Listing Mark,AMEX,
ICA,Empresas Ica Soc ,NYSE,
ICB,MS Income Securit,NYSE,
ICE,IntercontinentalE,NYSE,
ICF,iShares Cohen & S,PCX,
ICH,Investors Capital,AMEX,
ICI,iPath iPath Optim,PCX,
ICN,WisdomTree Dreyfu,PCX,
ICS,Invesco Insured C,NYSE,
IDA,IDACORP,NYSE,
IDE,ING Infrastructur,NYSE,
IDG,ING GROEP N V PRE,NYSE,
IDI,SearchMedia Holdi,AMEX,
IDN,Intellicheck Mobi,AMEX,
IDT,IDT Corporation N,NYSE,
IDU,iShares Dow Jones,PCX,
IDV,iShares Dow Jones,PCX,
IDX,Market Vectors In,PCX,
IEC,IEC Electronics C,AMEX,
IEF,iShares Lehman 7-,PCX,
IEI,iShares Lehman 3-,PCX,
IEO,iShares Dow Jones,PCX,
IEP,Icahn Enterprises,NYSE,
IEV,iShares S&P Europ,PCX,
IEX,IDEX Corporation ,NYSE,
IEZ,iShares Dow Jones,PCX,
IFF,Internationa Flav,NYSE,
IFN,India Fund,NYSE,
IFO,Citigroup Inc. SP,PCX,
IFT,Imperial Holdings,NYSE,
IGA,ING Global Advant,NYSE,
IGC,India Globalizati,AMEX,
IGD,ING Global Equity,NYSE,
IGE,iShares S&P North,PCX,
IGF,iShares S&P Globa,PCX,
IGI,Western Asset Inv,NYSE,
IGK,ING Group,NYSE,
IGM,iShares Goldman S,PCX,
IGN,iShares Goldman S,PCX,
IGR,CBRE Clarion Glob,NYSE,
IGS,ProShares Short I,PCX,
IGT,International Gam,NYSE,
IGU,ProShares Ultra I,PCX,
IGV,iShares Goldman S,PCX,
IGZ,IGZ (Listing Mark,PCX,
IHC,Independence Hold,NYSE,
IHD,ING Emerging Mark,NYSE,
IHE,iShares Dow Jones,PCX,
IHF,iShares Dow Jones,PCX,
IHG,Intercontinental ,NYSE,
IHI,iShares Dow Jones,PCX,
IHS,IHS Inc. IHS Inc.,NYSE,
IHT,InnSuites Hospita,AMEX,
IIC,Invesco Californi,NYSE,
IID,ING International,NYSE,
IIF,Morgan Stanley In,NYSE,
IIG,Imergent,AMEX,
IIH,Merrill Lynch & C,AMEX,
III,Information Servi,NGM,
IIM,Invesco Insured M,NYSE,
IIN,IntriCon Corporat,NGM,
IIT,PT Indosat TBK Am,NYSE,
IJH,iShares S&P MidCa,PCX,
IJJ,iShares S&P MidCa,PCX,
IJK,iShares S&P MidCa,PCX,
IJR,iShares S&P Small,PCX,
IJS,iShares S&P Small,PCX,
IJT,iShares S&P Small,PCX,
IKJ,Bank of America C,NYSE,
IKL,Bank of America C,NYSE,
IKM,Bank of America C,NYSE,
IKR,Bank of America C,NYSE,
ILF,iShares Latin Ame,PCX,
IMC,Invesco Insured M,NYSE,
IMF,Western Asset Inf,NYSE,
IMH,Impac Mortgage Ho,AMEX,
IMN,Imation Corporati,NYSE,
IMO,Imperial Oil Limi,AMEX,
IMS,Invesco Insured M,NYSE,
IMT,Invesco Insured M,NYSE,
INB,Cohen & Steers Gl,NYSE,
IND,ING Group,NYSE,
INF,Brookfield Global,NYSE,
ING,ING Group,NYSE,
INN,Summit Hotel Prop,NYSE,
INO,Inovio Pharmaceut,AMEX,
INP,Barclays Bank Plc,PCX,
INR,Market Vectors In,PCX,
INS,Intelligent Syste,AMEX,
INT,World Fuel Servic,NYSE,
INV,Innovaro Inc Comm,AMEX,
INY,SPDR Lehman New Y,PCX,
INZ,Ing Groep NV Perp,NYSE,
IOC,InterOil Corporat,NYSE,
IOO,iShares S&P Globa,PCX,
IOT,Income Opportunit,AMEX,
IPB,Merrill Lynch & C,AMEX,
IPD,SPDR S&P Internat,PCX,
IPE,SPDR Barclays Cap,PCX,
IPF,SPDR S&P Internat,PCX,
IPG,Interpublic Group,NYSE,
IPI,Intrepid Potash,NYSE,
IPK,SPDR S&P Internat,PCX,
IPN,SPDR S&P Internat,PCX,
IPS,SPDR S&P Internat,PCX,
IPT,iParty Corporatio,AMEX,
IPU,SPDR S&P Internat,PCX,
IPW,SPDR S&P Internat,PCX,
IQC,Invesco Californi,NYSE,
IQI,Invesco Quality M,NYSE,
IQM,Invesco Quality M,NYSE,
IQN,Invesco New York ,NYSE,
IQT,Invesco Quality M,NYSE,
IRC,Inland Real Estat,NYSE,
IRE,Governor and Comp,NYSE,
IRF,International Rec,NYSE,
IRL,Irish Investment ,NYSE,
IRM,Iron Mountain Inc,NYSE,
IRR,ING Risk Managed ,NYSE,
IRS,IRSA Inversiones ,NYSE,
IRV,SPDR S&P Internat,PCX,
IRY,SPDR S&P Internat,PCX,
ISF,ING Group,NYSE,
ISG,ING Group,NYSE,
ISH,International Shi,NYSE,
ISI,iShares S&P 1500 ,PCX,
ISL,Aberdeen Israel F,AMEX,
ISM,SLM Corporation 6,NYSE,
ISP,ING Groep NV 6.20,NYSE,
ISR,IsoRay,AMEX,
ISS,iSoftStone Holdin,NYSE,
IST,SPDR S&P Internat,PCX,
ITA,iShares Dow Jones,PCX,
ITB,iShares Dow Jones,PCX,
ITC,ITC Holdings Corp,NYSE,
ITE,SPDR Lehman Inter,PCX,
ITF,iShares S&P/TOPIX,PCX,
ITG,Investment Techno,NYSE,
ITI,Iteris,AMEX,
ITM,Market Vectors In,PCX,
ITR,SPDR Barclays Cap,PCX,
ITT,ITT Corporation C,NYSE,
ITW,Illinois Tool Wor,NYSE,
IVC,Invacare Corporat,NYSE,
IVD,IVAX Diagnostics,AMEX,
IVE,iShares S&P 500 V,PCX,
IVN,Ivanhoe Mines Ltd,NYSE,
IVO,iPath Inverse Jan,PCX,
IVR,INVESCO MORTGAGE ,NYSE,
IVV,iShares S&P 500 I,PCX,
IVW,iShares S&P 500 G,PCX,
IVZ,Invesco Plc New C,NYSE,
IWB,iShares Russell 1,PCX,
IWC,iShares Russell M,PCX,
IWD,iShares Russell 1,PCX,
IWF,iShares Russell 1,PCX,
IWL,iShares Russell T,PCX,
IWM,iShares Russell 2,PCX,
IWN,iShares Russell 2,PCX,
IWO,iShares Russell 2,PCX,
IWP,iShares Russell M,PCX,
IWR,iShares Russell M,PCX,
IWS,iShares Russell M,PCX,
IWV,iShares Russell 3,PCX,
IWW,iShares Russell 3,PCX,
IWX,iShares Russell T,PCX,
IWY,iShares Russell T,PCX,
IWZ,iShares Russell 3,PCX,
IXC,iShares S&P Globa,PCX,
IXG,iShares S&P Globa,PCX,
IXJ,iShares S&P Globa,PCX,
IXN,iShares S&P Globa,PCX,
IXP,iShares S&P Globa,PCX,
IYC,iShares Dow Jones,PCX,
IYE,iShares Dow Jones,PCX,
IYF,iShares Dow Jones,PCX,
IYG,iShares Dow Jones,PCX,
IYH,iShares Dow Jones,PCX,
IYJ,iShares Dow Jones,PCX,
IYK,iShares Dow Jones,PCX,
IYM,iShares Dow Jones,PCX,
IYR,iShares Dow Jones,PCX,
IYT,iShares Dow Jones,PCX,
IYW,iShares Dow Jones,PCX,
IYY,iShares Dow Jones,PCX,
IYZ,iShares Dow Jones,PCX,
JAG,Jaguar Mining Inc,NYSE,
JAH,Jarden Corporatio,NYSE,
JAX,J. Alexander's Co,NGM,
JBI,Lehman ABS Cp 7.8,NYSE,
JBJ,Corporate Backed ,NYSE,
JBK,Lehman ABS 3.50 3,NYSE,
JBL,Jabil Circuit,NYSE,
JBN,Select Asset Inc.,NYSE,
JBO,Lehman ABS 6.30 G,NYSE,
JBR,Select Asset Inc.,NYSE,
JBT,John Bean Technol,NYSE,
JCE,Nuveen Core Equit,NYSE,
JCI,Johnson Controls,NYSE,
JCO,JETS Contrarian O,PCX,
JCP,J.C. Penney Compa,NYSE,
JCS,Communications Sy,NGM,
JDD,Nuveen Diversifie,NYSE,
JEC,Jacobs Engineerin,NYSE,
JEF,Jefferies Group,NYSE,
JEM,Barclays PLC Barc,PCX,
JEQ,Japan Equity Fund,NYSE,
JFC,JF China Region  ,NYSE,
JFP,Nuveen Tax-Advant,AMEX,
JFR,Nuveen Floating R,NYSE,
JFT,JPMorgan Chase & ,PCX,
JGG,Nuveen Global Gov,NYSE,
JGT,Nuveen Multi-Curr,NYSE,
JGV,Nuveen Global Val,NYSE,
JHI,John Hancock Inve,NYSE,
JHP,Nuveen Quality Pr,NYSE,
JHS,John Hancock Inco,NYSE,
JHX,James Hardie Indu,NYSE,
JJA,iPath Dow Jones U,PCX,
JJC,iPath Dow Jones U,PCX,
JJE,iPath Dow Jones U,PCX,
JJG,iPath Dow Jones U,PCX,
JJM,iPath Dow Jones U,PCX,
JJN,iPath Dow Jones U,PCX,
JJP,iPath DJ-UBS Prec,PCX,
JJS,iPath DJ-UBS Soft,PCX,
JJT,iPath DJ-UBS Tin ,PCX,
JJU,iPath DJ-UBS Alum,PCX,
JKD,iShares Morningst,PCX,
JKE,iShares Morningst,PCX,
JKF,iShares Morningst,PCX,
JKG,iShares Morningst,PCX,
JKH,iShares Morningst,PCX,
JKI,iShares Morningst,PCX,
JKJ,iShares Morningst,PCX,
JKK,iShares Morningst,PCX,
JKL,iShares Morningst,PCX,
JKS,JinkoSolar Holdin,NYSE,
JLA,Nuveen Equity Pre,NYSE,
JLL,Jones Lang LaSall,NYSE,
JLS,Nuveen Mortgage O,NYSE,
JMF,Nuveen Energy MLP,NYSE,
JMP,JMP Group Inc Com,NYSE,
JMT,Nuveen Mortgage O,NYSE,
JNJ,Johnson & Johnson,NYSE,
JNK,SPDR Barclays Cap,PCX,
JNS,Janus Capital Gro,NYSE,
JNY,Jones Group,NYSE,
JOB,General Employmen,AMEX,
JOE,St. Joe Company (,NYSE,
JOF,Japan Smaller Cap,NYSE,
JPC,Nuveen  Multi-Str,NYSE,
JPG,Nuveen Equity Pre,NYSE,
JPM,JP Morgan Chase &,NYSE,
JPP,SPDR Russell/Nomu,PCX,
JPS,Nuveen Quality Pr,NYSE,
JPX,ProShares UltraSh,PCX,
JPZ,Nuveen Equity Pre,NYSE,
JQC,Nuveen Multi-Stra,NYSE,
JRN,Journal Communica,NYSE,
JRO,Nuveen Floating R,NYSE,
JRS,Nuveen Real Estat,AMEX,
JSC,SPDR Russell/Nomu,PCX,
JSD,Nuveen Short Dura,NYSE,
JSM,SLM Corporation S,NYSE,
JSN,Nuveen Equity Pre,NYSE,
JST,Jinpan Internatio,NasdaqNM,
JTA,Nuveen Tax-Advant,NYSE,
JTD,Nuveen Tax-Advant,NYSE,
JTP,Nuveen Quality Pr,NYSE,
JVA,Coffee Holding Co,NCM,
JW-A,John Wiley & Sons,NYSE,
JW-B,John Wiley & Sons,NYSE,
JWF,Wells Fargo Cap I,NYSE,
JWN,Nordstrom,NYSE,
JXI,iShares S&P Globa,PCX,
JYF,WisdomTree Dreyfu,PCX,
JYN,BARCLAYS BANK PLC,PCX,
JZC,Corporate Backed ,NYSE,
JZH,Lehman ABS Corpor,NYSE,
JZJ,Lehman ABS Corpor,NYSE,
JZK,Lehman ABS Corpor,NYSE,
JZL,Lehman ABS Corpor,NYSE,
JZS,Lehman ABS Corpor,NYSE,
JZT,Lehman ABS Corp C,NYSE,
JZV,Lehman ABS Corp 7,NYSE,
KAI,Kadant Inc Common,NYSE,
KAR,KAR Auction Servi,NYSE,
KBE,SPDR S&P Bank ETF,PCX,
KBH,KB Home Common St,NYSE,
KBW,KBW Inc Common St,NYSE,
KBX,Kimber Resources ,AMEX,
KCC,Structured Produc,NYSE,
KCE,SPDR S&P Capital ,PCX,
KCG,Knight Capital Gr,NYSE,
KCI,Kinetic Concepts,NYSE,
KCP,Kenneth Cole Prod,NYSE,
KCW,Structured Produc,NYSE,
KDN,Kaydon Corporatio,NYSE,
KED,Kayne Anderson En,NYSE,
KEF,Korea Equity Fund,NYSE,
KEG,Key Energy Servic,NYSE,
KEM,Kemet Corporation,NYSE,
KEP,Korea Electric Po,NYSE,
KEX,Kirby Corporation,NYSE,
KEY,KeyCorp Common St,NYSE,
KFN,KKR Financial Hol,NYSE,
KFS,Kingsway Financia,NYSE,
KFT,Kraft Foods Inc. ,NYSE,
KFY,Korn/Ferry Intern,NYSE,
KGC,Kinross Gold Corp,NYSE,
KGN,Keegan Resources ,AMEX,
KHI,DWS High Income T,NYSE,
KID,Kid Brands,NYSE,
KIE,SPDR S&P Insuranc,PCX,
KIM,Kimco Realty Corp,NYSE,
KKD,Krispy Kreme Doug,NYSE,
KKR,KKR & Co. L.P. Co,NYSE,
KLD,iShares KLD Selec,PCX,
KMB,Kimberly-Clark Co,NYSE,
KME,SPDR S&P Mortgage,PCX,
KMF,Kayne Anderson Mi,NYSE,
KMI,Kinder Morgan,NYSE,
KMM,DSW  Multi-Market,NYSE,
KMP,Kinder Morgan Ene,NYSE,
KMR,Kinder Morgan Man,NYSE,
KMT,Kennametal Inc. C,NYSE,
KMX,CarMax Inc,NYSE,
KND,Kindred Healthcar,NYSE,
KNL,Knoll,NYSE,
KNM,Konami Corporatio,NYSE,
KNO,Structured Produc,NYSE,
KNR,Bristol-Myers Squ,NYSE,
KNX,Knight Transporta,NYSE,
KOF,Coca Cola Femsa S,NYSE,
KOG,Kodiak Oil & Gas ,NYSE,
KOL,Market Vectors Co,PCX,
KOP,Koppers Holdings ,NYSE,
KOS,Kosmos Energy Ltd,NYSE,
KRA,Kraton Performanc,NYSE,
KRC,Kilroy Realty Cor,NYSE,
KRE,SPDR S&P Regional,PCX,
KRG,Kite Realty Group,NYSE,
KRJ,Structured Produc,NYSE,
KRO,Kronos Worldwide ,NYSE,
KRS,ProShares Short K,PCX,
KRU,ProShares Ultra K,PCX,
KSA,Structured Produc,NYSE,
KSK,Structured Produc,NYSE,
KSM,DSW Strategic Mun,NYSE,
KSS,Kohl's Corporatio,NYSE,
KST,DSW Strategic Inc,NYSE,
KSU,Kansas City South,NYSE,
KSW,KSW Inc,NGM,
KTF,DSW Municiple Inc,NYSE,
KTH,Structures Produc,NYSE,
KTN,Structured Produc,NYSE,
KTP,Corts 7.625 Pfd C,NYSE,
KUB,Kubota Corporatio,NYSE,
KUN,China Shenghuo Ph,AMEX,
KV-A,K-V Pharmaceutica,NYSE,
KV-B,K-V Pharmaceutica,NYSE,
KWK,Quicksilver Resou,NYSE,
KWR,Quaker Chemical C,NYSE,
KWT,Market Vectors So,PCX,
KXI,iShares S&P Globa,PCX,
KXM,Kobex Minerals In,AMEX,
KYE,Kayne Anderson To,NYSE,
KYN,Kayne Anderson ML,NYSE,
KYO,Kyocera Corporati,NYSE,
LAD,Lithia Motors,NYSE,
LAG,SPDR Barclays Agg,PCX,
LAQ,Aberdeen Latin Am,AMEX,
LAS,Lentuo Internatio,NYSE,
LAZ,Lazard LTD. Lazar,NYSE,
LBF,DSW Global High I,NYSE,
LBJ,Direxion Daily La,PCX,
LBY,Libbey,AMEX,
LCC,US Airways Group,NYSE,
LCI,Lannett Co Inc Co,AMEX,
LCM,Advent/Claymore E,NYSE,
LDF,Latin American Di,NYSE,
LDK,LDK Solar Co. Inc,NYSE,
LDL,Lydall,NYSE,
LDR,Landauer,NYSE,
LDX,Bank of America C,PCX,
LEA,Lear Corporation ,NYSE,
LEE,Lee Enterprises,NYSE,
LEG,Leggett & Platt,NYSE,
LEI,Lucas Energy,AMEX,
LEN,Lennar Corporatio,NYSE,
LEO,Dreyfus Strategic,NYSE,
LFC,China Life Insura,NYSE,
LFL,Lan Airlines S.A.,NYSE,
LGF,Lions Gate Entert,NYSE,
LGI,Lazard Global Tot,NYSE,
LGL,LGL Group,AMEX,
LHB,Direxion Daily La,PCX,
LHO,LaSalle Hotel Pro,NYSE,
LII,Lennox Internatio,NYSE,
LIT,Global X Lithium ,PCX,
LIZ,Liz Claiborne,NYSE,
LLL,L-3 Communication,NYSE,
LLY,Eli Lilly and Com,NYSE,
LMT,Lockheed Martin C,NYSE,
LMZ,Bank of America C,PCX,
LNC,Lincoln National ,NYSE,
LNG,Cheniere Energy,AMEX,
LNN,Lindsay Corporati,NYSE,
LNT,Alliant Energy Co,NYSE,
LON,Loncor Resources ,AMEX,
LOR,Lazard World Divi,NYSE,
LOV,Spark Networks,AMEX,
LOW,Lowe's Companies,NYSE,
LPH,Longwei Petroleum,AMEX,
LPL,LG Display Co,NYSE,
LPR,Lone Pine Resourc,NYSE,
LPS,Lender Processing,NYSE,
LPX,Louisiana-Pacific,NYSE,
LQD,iShares iBoxx $ I,PCX,
LRN,K12 Inc Common St,NYSE,
LRY,Liberty Property ,NYSE,
LSC,HSBC Global Absol,PCX,
LSE,Caplease Funding ,NYSE,
LSG,Lake Shore Gold C,AMEX,
LSI,LSI Corporation C,NYSE,
LTC,LTC Properties,NYSE,
LTD,Limited Brands,NYSE,
LTL,ProShares Ultra T,PCX,
LTM,Life Time Fitness,NYSE,
LTS,Ladenburg Thalman,AMEX,
LUB,Luby's,NYSE,
LUK,Leucadia National,NYSE,
LUV,Southwest Airline,NYSE,
LUX,Luxottica Group,NYSE,
LVB,Steinway Musical ,NYSE,
LVL,Guggenheim Global,PCX,
LVS,Las Vegas Sands C,NYSE,
LWC,SPDR Barclays Cap,PCX,
LXK,Lexmark Internati,NYSE,
LXP,Lexington Realty ,NYSE,
LXU,LSB Industries,NYSE,
LYB,LyondellBasell In,NYSE,
LYG,Lloyds Banking Gr,NYSE,
LYV,Live Nation Enter,NYSE,
LZB,La-Z-Boy Incorpor,NYSE,
LZR,Emergent Group In,AMEX,
MAA,Mid-America Apart,NYSE,
MAB,Eaton Vance Massa,AMEX,
MAC,Macerich Company ,NYSE,
MAG,Magnetek,NYSE,
MAN,ManpowerGroup Com,NYSE,
MAR,Marriot Internati,NYSE,
MAS,Masco Corporation,NYSE,
MAT,Mattel,NasdaqNM,
MAV,Pioneer Municipal,NYSE,
MAY,Malaysia Fund,NYSE,
MBA,CIBT Education Gr,AMEX,
MBB,iShares Barclays ,PCX,
MBC,Citigroup Inc. 3%,PCX,
MBF,Citigroup Inc. Mi,PCX,
MBG,SPDR Barclays Cap,PCX,
MBI,MBIA Inc. Common ,NYSE,
MBL,Bank of America C,PCX,
MBR,Mercantile Bancor,AMEX,
MBT,Mobile TeleSystem,NYSE,
MCA,Blackrock MuniYie,NYSE,
MCC,Medley Capital Co,NYSE,
MCD,McDonald's Corpor,NYSE,
MCF,Contango Oil & Ga,AMEX,
MCI,MassMutual Corpor,NYSE,
MCK,McKesson Corporat,NYSE,
MCN,Madison/Claymore ,NYSE,
MCO,Moody's Corporati,NYSE,
MCP,Molycorp,NYSE,
MCR,MFS Charter Incom,NYSE,
MCS,Marcus Corporatio,NYSE,
MCY,Mercury General C,NYSE,
MCZ,Mad Catz Interact,AMEX,
MDC,M.D.C. Holdings,NYSE,
MDD,SPDR S&P Internat,PCX,
MDF,Metropolitan Heal,AMEX,
MDH,MHI Hospitality C,NGM,
MDM,Mountain Province,AMEX,
MDP,Meredith Corporat,NYSE,
MDR,McDermott Interna,NYSE,
MDS,Midas,NYSE,
MDT,Medtronic Inc. Co,NYSE,
MDU,MDU Resources Gro,NYSE,
MDW,Midway Gold Corpo,AMEX,
MDY,SPDR MidCap Trust,PCX,
MEA,Metalico Inc Comm,AMEX,
MED,MEDIFAST INC Comm,NYSE,
MEG,Media General,NYSE,
MEI,Methode Electroni,NYSE,
MEN,Blackrock MuniEnh,NYSE,
MES,Market Vectors Gu,PCX,
MET,MetLife,NYSE,
MFA,MFA Financial,NYSE,
MFB,Maidenform Brands,NYSE,
MFC,Manulife Financia,NYSE,
MFD,Macquarie/First T,NYSE,
MFG,Mizuho Financial ,NYSE,
MFI,MicroFinancial In,NGM,
MFL,Blackrock MuniHol,NYSE,
MFM,MFS Municipal Inc,NYSE,
MFN,MineFinders Corp.,AMEX,
MFT,Blackrock MuniYie,NYSE,
MFV,MFS Special Value,NYSE,
MFW,M&F Worldwide Cor,NYSE,
MFY,Structured Produc,PCX,
MGA,Magna Internation,NYSE,
MGC,Vanguard Mega Cap,PCX,
MGF,MFS Government Ma,NYSE,
MGH,Minco Gold Corpor,AMEX,
MGI,Moneygram Interna,NYSE,
MGJ,Bank of America C,PCX,
MGK,Vanguard Mega Cap,PCX,
MGM,MGM Resorts Inter,NYSE,
MGN,Mines Management,AMEX,
MGT,MGT Capital Inves,AMEX,
MGU,Macquarie Global ,NYSE,
MGV,Vanguard Mega Cap,PCX,
MHC,Citigroup Inc. 2%,PCX,
MHD,Blackrock MuniHol,NYSE,
MHE,Massachusetts Hea,AMEX,
MHF,Western Asset Mun,NYSE,
MHH,Mastech Holdings,AMEX,
MHI,Pioneer Municipal,NYSE,
MHK,Mohawk Industries,NYSE,
MHM,Bank of America C,PCX,
MHN,Blackrock MuniHol,NYSE,
MHO,M/I Homes,NYSE,
MHP,McGraw-Hill Compa,NYSE,
MHR,Magnum Hunter Res,NYSE,
MHS,MedcoHealth Solut,NYSE,
MHW,Bank of America C,PCX,
MHY,Western Asset Man,NYSE,
MIC,Macquarie Infrast,NYSE,
MIF,Merrill Lynch & C,PCX,
MIG,Meadowbrook Insur,NYSE,
MIL,MFC Industrial Lt,NYSE,
MIM,MI Developments I,NYSE,
MIN,MFS Intermediate ,NYSE,
MIW,Eaton Vance Michi,AMEX,
MIY,Blackrock MuniYie,NYSE,
MJC,Citigroup Funding,PCX,
MJH,MSDW Structured A,NYSE,
MJI,Blackrock MuniYie,NYSE,
MJN,Mead Johnson Nutr,NYSE,
MKC,McCormick & Compa,NYSE,
MKF,Bank of America C,PCX,
MKH,Merrill Lynch & C,AMEX,
MKL,Markel Corporatio,NYSE,
MKN,Citigroup Inc. Pr,PCX,
MKS,MSDW Structured A,NYSE,
MKV,Markel Corporatio,NYSE,
MKZ,Citigroup Inc. Pr,PCX,
MLA,Bank of America C,PCX,
MLG,MetLife,NYSE,
MLI,Mueller Industrie,NYSE,
MLM,Martin Marietta M,NYSE,
MLN,Market Vectors Lo,PCX,
MLP,Maui Land & Pinea,NYSE,
MLR,Miller Industries,NYSE,
MLU,MetLife,NYSE,
MLV,MERRILL LYNCH & C,PCX,
MMC,Marsh & McLennan ,NYSE,
MMF,Bank of America C,PCX,
MMG,Metalline Mining ,AMEX,
MMI,Motorola Mobility,NYSE,
MMM,3M Company Common,NYSE,
MMP,Magellan Midstrea,NYSE,
MMR,McMoRan Explorati,NYSE,
MMS,Maximus,NYSE,
MMT,MFS Multimarket I,NYSE,
MMU,Western Asset Man,NYSE,
MMV,Eaton Vance Massa,AMEX,
MMY,Bank of America C,PCX,
MNA,IQ Merger Arbitra,PCX,
MNE,Blackrock Muni Ne,NYSE,
MNI,McClatchy Company,NYSE,
MNP,Western Asset Mun,NYSE,
MNR,Monmouth Real Est,NYSE,
MOC,Command Security ,AMEX,
MOD,Modine Manufactur,NYSE,
MOH,Molina Healthcare,NYSE,
MOL,Citigroup Inc. 2%,PCX,
MOM,QuantShares U.S. ,PCX,
MON,Monsanto Company ,NYSE,
MOO,Market Vectors Ag,PCX,
MOR,MORGAN STANLEY Mo,PCX,
MOS,Mosaic Company (T,NYSE,
MOU,Citigroup Inc. 3%,PCX,
MOV,Movado Group Inc.,NYSE,
MPA,Blackrock MuniYie,NYSE,
MPB,Mid Penn Bancorp,NGM,
MPC,Marathon Petroleu,NYSE,
MPD,Bank of America C,PCX,
MPE,Bank of America C,PCX,
MPG,MPG Office Trust,NYSE,
MPJ,Mississippi Power,NYSE,
MPR,Met-Pro Corporati,NYSE,
MPV,MassMutual Partic,NYSE,
MPW,Medical Propertie,NYSE,
MPX,Marine Products C,NYSE,
MQC,Bank of America C,PCX,
MQT,Blackrock MuniYie,NYSE,
MQY,Blackrock MuniYie,NYSE,
MRF,American Income F,NYSE,
MRH,Montpelier Re Hol,NYSE,
MRK,Merck & Company,NYSE,
MRO,Marathon Oil Corp,NYSE,
MRT,Morton's Restaura,NYSE,
MRX,Medicis Pharmaceu,NYSE,
MSA,Mine Safety Appli,NYSE,
MSB,Mesabi Trust Comm,NYSE,
MSC,Bank of America C,PCX,
MSD,Morgan Stanley Em,NYSE,
MSF,Morgan Stanley Em,NYSE,
MSG,The Madison Squar,NasdaqNM,
MSI,Motorola Solution,NYSE,
MSJ,Morgan Stanley Ca,NYSE,
MSK,Morgan Stanley Ca,NYSE,
MSL,MidSouth Bancorp ,AMEX,
MSM,MSC Industrial Di,NYSE,
MSN,Emerson Radio Cor,AMEX,
MSO,Martha Stewart Li,NYSE,
MSP,Madison Strategic,NYSE,
MSS,Merrill Lynch Mer,PCX,
MSW,Mission West Prop,NasdaqNM,
MSY,Invesco High Yiel,NYSE,
MSZ,Morgan Stanley Ca,NYSE,
MTB,M&T Bank Corporat,NYSE,
MTD,Mettler-Toledo In,NYSE,
MTE,Mahanagar Telepho,NYSE,
MTG,MGIC Investment C,NYSE,
MTH,Meritage Homes Co,NYSE,
MTK,SPDR MS Technolog,PCX,
MTL,Mechel OAO Mechel,NYSE,
MTN,Vail Resorts,NYSE,
MTP,MLP & Strategic E,NYSE,
MTR,Mesa Royalty Trus,NYSE,
MTS,Montgomery Street,NYSE,
MTT,Western Asset Mun,NYSE,
MTU,Mitsubishi UFJ Fi,NYSE,
MTW,Manitowoc Company,NYSE,
MTX,Minerals Technolo,NYSE,
MTY,Citigroup Inc. 3%,PCX,
MTZ,MasTec,NYSE,
MUA,Blackrock MuniAss,NYSE,
MUB,iShares S&P Natio,PCX,
MUC,Blackrock MuniHol,NYSE,
MUE,Blackrock MuniHol,NYSE,
MUH,Blackrock MuniHol,NYSE,
MUI,Blackrock Muni In,NYSE,
MUJ,Blackrock MuniHol,NYSE,
MUK,Citigroup Inc. 3%,PCX,
MUR,Murphy Oil Corpor,NYSE,
MUS,Blackrock MuniHol,NYSE,
MVC,MVC Capital,NYSE,
MVF,Blackrock MuniVes,AMEX,
MVG,Mag Silver Corpor,AMEX,
MVI,Merrill Lynch Str,PCX,
MVO,MV Oil Trust Unit,NYSE,
